,zone_0,zone_1,zone_2,zone_3,zone_4,zone_5,zone_6,zone_7,zone_8,zone_9,zone_10,zone_11,zone_12,zone_13
53,0.31052729086141706,0.39661173641130126,0.5058074701293238,0.5226325164483293,0.42561250449802573,0.6440326740288029,0.42407075455657844,0.320264068291187,0.3545176144434469,0.4111860811350859,0.40791365398033036,0.3309007694572616,0.34407073650754094,0.2726749148607176
54,0.31111502973068095,0.39703823303481683,0.5062163734210517,0.5230275945460342,0.42583023573864065,0.6442146215752551,0.42459037245323245,0.3207803837923364,0.3546027539340986,0.4115308412785457,0.408472674980365,0.3315426892289172,0.3445611185953261,0.2750449561836036
55,0.31169859940880945,0.3974529121161161,0.5066191119936645,0.5234002102373659,0.4261876166029565,0.6443759060891178,0.4250618310491862,0.321273404197003,0.354719407785959,0.4118470283446082,0.4089929162655224,0.33222235541381484,0.345033096390944,0.27734674992848984
56,0.3122819896263045,0.3978906598374818,0.5070060929467526,0.5237306591676854,0.42676547796923187,0.6445149585863915,0.42549566729351934,0.32173412079121216,0.3549101259973227,0.4121424967606655,0.40948307548846663,0.3329946182794057,0.345489094146359,0.27959892669116754
57,0.3128356968717696,0.3983245426131837,0.5073845518489408,0.5240341989696444,0.42753517805233604,0.644638563016883,0.4258954684360195,0.3222441147936903,0.3552103850643021,0.41246785233387134,0.4099280036878541,0.3336836613461444,0.34591179331371374,0.2817994049086827
58,0.31338489256853885,0.39877296380435456,0.5077575323343732,0.5243120490166331,0.42826789765996076,0.6447376861962597,0.42626544744462097,0.32267700063826144,0.3556040314639571,0.41268269491468745,0.4102896362804939,0.3345147603757823,0.34632980802645175,0.2839400678023385
59,0.31391652704751616,0.39920407984037265,0.5081116677038374,0.5245634445202232,0.4289090678265356,0.6448229351922479,0.42660893910189557,0.3230788613823274,0.3560597415336781,0.4128682637600173,0.41063426827429905,0.3354497337745923,0.3467457426672985,0.2860253184801494
60,0.31441587905776375,0.3996344551642434,0.5084496764818294,0.5247982276697458,0.4294848015522299,0.6448900160815624,0.4269232194875105,0.32351646730000283,0.35660163808567374,0.4131719966165749,0.4109803190434684,0.3360069929209092,0.34711312404151096,0.28805484287048755
61,0.31491446277448487,0.4000568781722875,0.5087702682754769,0.5250137720799116,0.42999958399317284,0.6449490952505474,0.4272153901421977,0.32388973662528414,0.3571915080807941,0.41338636405700113,0.4112837898526222,0.3366907281644219,0.3474659469692322,0.2900365888175892
62,0.315416481729389,0.4004708313614182,0.5090700185258629,0.5252208957253485,0.4304755354867821,0.6450125446610018,0.42748728313383283,0.3242344494811937,0.3578248769519995,0.41356563124993195,0.41159268246313124,0.3374232153518766,0.3478341474462382,0.2919493728027162
63,0.31590696830484655,0.40086263776445424,0.5093529372539733,0.525410379973969,0.4308923142652404,0.6450878783159691,0.4277450390164705,0.324558352239759,0.35849425086641046,0.4138552001116543,0.4118640688149237,0.33791802123366854,0.3481540455062203,0.29381911914410946
64,0.3163745807359727,0.4012492750961636,0.5095868898267576,0.5255808883554579,0.43128523327945584,0.6451528071641253,0.4279802857431511,0.32487834145743,0.3592245215768104,0.4142554529994,0.41213433712071423,0.3383158913090012,0.3484392907876631,0.29562509239818735
65,0.3168349543003697,0.4016470333173198,0.5097980043591861,0.5257261029449072,0.4316882541196026,0.6452028891129967,0.42819857931226174,0.3251906147454479,0.3600751378097,0.41441713605457364,0.4123911648798054,0.33895712482108353,0.34872840685919143,0.2973709368676691
66,0.3173233356503347,0.4020282906259484,0.5099919818138399,0.5258466017738505,0.4320423293355193,0.6452387761074991,0.42840665632257696,0.3254974043571338,0.36112673203888573,0.41474540029709084,0.41260471653225017,0.3393286790914619,0.34897242906099474,0.2990663462241869
67,0.31778207220210225,0.40236321188386887,0.5101671553104108,0.5259456303560046,0.43229108461611165,0.645260678369176,0.42858766282648225,0.3257135514237572,0.3622123171159727,0.41496857472823895,0.4128110222589006,0.3397488617877693,0.3492120216651051,0.30071367572524815
68,0.31821626870620556,0.4026758730193626,0.5103373077599366,0.5260468117430326,0.4325133265847441,0.6452783184774649,0.42875568957345445,0.3259419170946913,0.36309949798030244,0.4151722194390189,0.41299167779144375,0.3401723077332058,0.34944931819576763,0.3023193183650467
69,0.3185998980489223,0.4029451147267696,0.5104972773014799,0.5261377696980345,0.4326938739731711,0.6452932397230117,0.4289067071756973,0.3261609774361388,0.3637780415286493,0.4155265321821212,0.41314747109906197,0.34048380903634284,0.3496750636228356,0.3038843793209899
