,zone_0,zone_1,zone_2,zone_3,zone_4
53,0.2987356344524158,0.3365452770281428,0.6849192889373643,0.5046691653637609,0.3617471495762136
54,0.298894454090243,0.3369320312362439,0.6855899765683394,0.5053386036113783,0.3623303576107501
55,0.2990422270411268,0.3372841025570534,0.6862305641715717,0.5059091318420306,0.3628977903377346
56,0.2991728138978167,0.33758922456326074,0.6868728580191635,0.5063827660051495,0.3634641997823905
57,0.29929467306805363,0.33785433792774233,0.6874616321272101,0.5068196828546361,0.36402384138199473
58,0.29940693642129834,0.3380853008666976,0.6879891842999534,0.507244698963407,0.3645625492919621
59,0.2995085912472984,0.3382834113103461,0.6884827022943042,0.5076702361650549,0.3650911382721239
60,0.2996022836308949,0.33845366873724714,0.6889349618017914,0.5081123482509329,0.3656108886664859
61,0.2996884755077395,0.3385965691621469,0.6893582168491539,0.5085481845375079,0.36614225981641296
62,0.29976569794327146,0.3387161102260391,0.6897641889565516,0.5089547600745107,0.3666706986414118
63,0.2998343835178968,0.3388208511540896,0.690160746238782,0.5093233691416573,0.36718035920169306
64,0.29989405932417196,0.33889506090009897,0.6905547774802959,0.5096585707918698,0.36768110312907176
65,0.29994239708385134,0.33893052504397986,0.6909157587449358,0.5099086541745149,0.36814887138907104
66,0.2999867991810667,0.33894980506391,0.6912555475596405,0.5100520304522322,0.3685630827855459
67,0.30002948560650505,0.33896301187571704,0.691582567600803,0.5101095281858741,0.36895454331782873
68,0.3000697634626355,0.3389767481662317,0.6918923295259201,0.5100760767407312,0.36929753545177757
69,0.3001075733127107,0.3389878446756018,0.6921799956461051,0.5100106384756341,0.3696088472535149
70,0.30014147946949205,0.3390032794768887,0.6924503061119548,0.509925621462579,0.3699116168837015
71,0.3001700394513264,0.33902091821848723,0.6927109735327277,0.5100197164875107,0.3702365926214475
72,0.3001959704144322,0.3390363109150388,0.6929653078646733,0.5102538849817341,0.370593577139476
73,0.3002176900751263,0.33905139088499453,0.6932172047640434,0.5105589372686057,0.3709388182639835
74,0.30023664308571885,0.3390679308212616,0.6934534813237724,0.5108921088866886,0.3712662192098166
75,0.3002530702862433,0.3390856128127019,0.6936857502010121,0.5113017376637149,0.37155987761762793
76,0.3002655532576541,0.3391023205136366,0.6939115059804913,0.511789101428344,0.3718404217494229
77,0.3002736457497039,0.3391174648973008,0.6941374335403004,0.5123420445268176,0.3721076506217521
78,0.3002784485617127,0.33913074964429474,0.6943700895417322,0.5129658625671744,0.3723743950435815
79,0.3002772760970569,0.3391405460726751,0.6946044623767973,0.5136567826173966,0.3726382664008176
80,0.30027075758395916,0.33914871373765487,0.6948339990818387,0.5143664477888161,0.37289348781637605
81,0.3002625032791534,0.339152504650641,0.6950624963852827,0.5150928397793179,0.3731466572860404
82,0.3002501401274465,0.3391541313127338,0.6952721085182123,0.5158459638705237,0.37339693438910115
83,0.3002372589499358,0.3391534406752206,0.6954804567332433,0.5166230354829172,0.3736410505823055
84,0.30022051473963185,0.3391512005324166,0.6956829782073479,0.5174036873034238,0.37388828436005456
85,0.3001985501725359,0.3391477910883865,0.6958787446626185,0.5179230211856769,0.37410636282116083
86,0.30017231094889724,0.3391419152447685,0.6960643121435266,0.5181881844820025,0.37425477167089244
87,0.3001401138353163,0.3391326333642145,0.6962445581254454,0.5185319853886998,0.3743474847986131
88,0.30010133613246404,0.3391182218251355,0.6964063361310971,0.5188059918859232,0.3744433201480831
89,0.3000566040289772,0.3390999219478325,0.6965684046165923,0.5190957035395628,0.37450574758447497
90,0.3000043234600983,0.33907678380718376,0.6967207862060731,0.519396455549953,0.3745671943619198
91,0.2999392933321017,0.3390520741645045,0.6968727849733481,0.5197167118058841,0.3746114730089382
92,0.29986517858234396,0.3390225559085874,0.6970206984445562,0.5200407015505814,0.37465135577439596
93,0.29978941582272656,0.33899631065980423,0.6971649135479259,0.5203783279332035,0.3746827990285158
94,0.2997047246413015,0.3389653690134214,0.6973057304180836,0.5207333813970936,0.37471812291177825
95,0.29960983781004674,0.3389305322633976,0.6974416591042155,0.5210966085308449,0.3747459411506667
96,0.0,0.0,0.0,0.0,0.0
