0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000322,0.00175,0.00108,0.000202,0.000353,0.000127,0.00231,0.000423,0.000368,0.0
0.000157,0.000258,0.000892,0.000129,5.73e-05,0.0,0.00026,0.000317,0.000187,1.27e-06
0.00018,0.000122,0.000883,0.000162,2.77e-05,1.25e-05,5.32e-05,0.000355,0.00019,0.0
0.000117,4.83e-05,0.000795,0.000127,9.27e-05,2.21e-05,0.0,0.000339,0.000159,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.00581,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.00592,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0719,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0206,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00655,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0581
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00306,0.0,0.0027,0.00149,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.000819,0.0,0.0,0.000148,5.38e-05,0.00169,0.0,0.000136,0.0
1.63e-05,0.000238,0.0,1.35e-05,0.0,0.000103,0.000401,5.9e-05,0.000103,2.28e-06
0.0,0.0,3.18e-06,1e-05,2.12e-05,0.000146,0.0,0.000141,0.000104,1.33e-06
0.0,6.62e-06,2.53e-05,8.57e-05,8.14e-05,0.000142,0.0,0.000159,0.000145,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.00725,0.0,0.0,0.0,0.0,0.0,0.0
0.00232,0.00413,0.0,0.0023,0.00395,0.00364,0.00134,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.000217,0.0,0.000141,4.71e-05,0.0,0.000178,0.0,8.97e-06
6.24e-05,0.000164,1.12e-05,0.0001,0.0,0.0,5.19e-05,0.0,4.22e-05,3.59e-06
0.0,1.27e-05,1.93e-05,0.0,0.0,1.72e-06,0.0,9.67e-06,0.0,4.08e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77e-06
0.0,0.0,0.000151,5.22e-06,0.0,0.0,3.77e-05,7.96e-05,0.0,2.71e-06
0.00124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.000799,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.000288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00405,0.0,0.000131,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.00283,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.00227,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000181,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00759,0.00994,0.0,0.00449,0.00563,0.0148,0.00515,0.0105,0.0125,0.00232
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6e-05,0.000198,0.000989,0.000133,0.0,0.0,2.36e-05,0.000269,0.0,4.6e-06
0.0,9.12e-05,0.000222,5.21e-05,7.74e-06,0.0,2.54e-05,0.000176,1.66e-05,6.12e-07
0.0,2.14e-05,0.000113,5.92e-06,5.82e-06,0.0,8.52e-06,6.9e-05,0.0,0.0
2.62e-05,1.27e-05,3.61e-05,8.78e-06,2.31e-05,0.0,0.0,7.5e-06,0.0,0.0
3.32e-05,3.06e-06,5.12e-06,2.54e-05,4.45e-05,0.0,0.0,4.38e-06,0.0,2.1e-06
0.0,0.00643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00802,0.000993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000927,0.0,0.000864,0.0,0.0,0.0,0.00453,0.0,0.0,0.0
0.0446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0492,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.00699,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0441,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00983,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
