,zone_0,zone_1,zone_2,zone_3,zone_4,zone_5,zone_6,zone_7,zone_8,zone_9,zone_10,zone_11,zone_12,zone_13,zone_14,zone_15,zone_16,zone_17,zone_18,zone_19,zone_20,zone_21,zone_22,zone_23,zone_24,zone_25,zone_26
57,0.466170393078028,0.4287992108720787,0.359925252328725,0.4808250048584214,0.3855165489894947,0.4952337726283241,0.4043805644908618,0.31054694822235557,0.42446607297343686,0.35438269524895327,0.42773572994858783,0.4212041681374536,0.40299851786562174,0.3739638803570094,0.30571779787184333,0.43198421978089696,0.35936703000009923,0.11489897849826414,0.43141486440908067,0.37515764109573635,0.5641246551786674,0.48363317402382505,0.37489696045209303,0.41055161429983333,0.37327668028108896,0.3177656584237244,0.2531059164183946
58,0.4666977337368599,0.429174759235445,0.3607500510225225,0.4811772140206559,0.38587162094792665,0.4952103353479196,0.40479416983511735,0.31067631016665426,0.4260981280815049,0.3546510070847572,0.4292856961457593,0.42236327485924335,0.40398767854461376,0.37497906327183683,0.30661202295910134,0.4334493181756351,0.3611036715129047,0.11567247289505103,0.4327616423490188,0.3761291352063572,0.5657456214791399,0.4840506336844505,0.3749753148267324,0.41105792631845,0.3736814080253049,0.31770033506704354,0.2552014989818992
59,0.4672213787014327,0.429561673257811,0.3615588417777128,0.4814558279770946,0.3862154791994361,0.49516518921429725,0.4052684743465035,0.3107785281082363,0.4276610907997476,0.35493051224437683,0.430786944109591,0.42347046386697795,0.4049182061685678,0.3759622062615783,0.30750076577696,0.43487213359081944,0.3627759406546897,0.11643566043317992,0.4340297426449349,0.37702734793971465,0.5672633502861905,0.48440705303864534,0.37497415282773905,0.41149227518700215,0.37400435525507575,0.31757713129704657,0.257233953002328
60,0.4677601886357981,0.4301797767885425,0.36232256936221924,0.4816978541786209,0.38655173018761024,0.495171276003053,0.40574270726857264,0.31091779370119654,0.429186024198262,0.3551592768847033,0.4323488165802631,0.4245250748213138,0.405844461494545,0.3768879682197,0.3083593764775623,0.4362281489854595,0.3643750850186476,0.11717499559703613,0.43521696363622797,0.3778589819671988,0.5686877231423061,0.4847048066281704,0.374982532745901,0.4119425814623758,0.3742821541783008,0.31741533614694345,0.259211089188005
61,0.46828909822374404,0.43070383560506836,0.3630360198053324,0.4818819341341294,0.38686559601868725,0.4952052681561457,0.4062608520139026,0.3110520446354936,0.43066708698438616,0.3553018018621386,0.43383466480231897,0.4255230431119252,0.40675888400778076,0.37776400909119784,0.30917850280857084,0.4375177682775437,0.3659195831406024,0.11788033458380319,0.4362984742583495,0.3786374846357183,0.5700171606659716,0.4849940636835299,0.3748938276836472,0.4122646815492323,0.3744843563500322,0.31720449270622936,0.26113262657012576
62,0.4687543028462082,0.4310128698208544,0.363676963684098,0.48200165873087003,0.38713389062273873,0.49540418989172075,0.4068266825215328,0.31113281276525123,0.4321011037413999,0.35538332682086904,0.4351775995647005,0.4264499984607297,0.4076658929742029,0.37858599842514984,0.30997799994546554,0.43875977710687775,0.3674016271264844,0.11857022912964474,0.4372804412840765,0.3793620619888085,0.5712607833713821,0.4852742042661595,0.3747636170460381,0.41245620353633583,0.3746571856263209,0.31696211779983613,0.26300107639377546
63,0.46924030803216316,0.43129124751653464,0.36419561431898023,0.4820807849170254,0.3873848046754174,0.4957215613379665,0.40745987473396655,0.3111964567802851,0.4334805572252241,0.3555224737676261,0.4364842963371628,0.42729412186403204,0.40856721310494554,0.3793794201640058,0.3107532427976179,0.44001638502010326,0.36882219982148073,0.11923304570596885,0.4381475057965909,0.3800516702513996,0.5724279368896215,0.4854298410473855,0.37461213938242466,0.41262573964578675,0.37475933382205434,0.31668688413180396,0.2648020697747631
64,0.46969185431895977,0.43155297112990426,0.364745194248051,0.4821074267884124,0.38761198628813565,0.49604452870604865,0.4080914317892959,0.3112280954943495,0.4347919011931518,0.35549501409576295,0.43775824956754084,0.42804617751600366,0.40945294552497724,0.3801155897173995,0.3114904693487595,0.4412462343451642,0.37015939103311213,0.119861494902803,0.4388738767226773,0.38067729942351164,0.5735352303050311,0.4856754020116474,0.3744745922380962,0.41272118671745145,0.3749182882829426,0.3164133782668539,0.2665451943650313
65,0.4702098803447456,0.43179736224761855,0.3652233601168394,0.48209248704852087,0.3877797737968361,0.49644758983037557,0.40862690581882244,0.31124270757792794,0.4360107547034992,0.35556510375038003,0.4389616617190165,0.42868831958566456,0.4103001248705247,0.3807682210428128,0.31215999488299945,0.4424365994087998,0.3714160012334357,0.12045978671115348,0.43946955867800636,0.3812366593045794,0.5745732696209048,0.48579111869777586,0.37423150569270064,0.41275120795446996,0.37493409606765504,0.31605933762896926,0.26820929443022196
66,0.47071602334574686,0.4320332191804699,0.3656850708826857,0.4820636355912831,0.3879724447108659,0.49688766384157745,0.4091263559620332,0.311271268698374,0.4371552277734643,0.35552506961861025,0.44009650035543596,0.429245445649398,0.4111034523804968,0.3813510691046968,0.3127580840842743,0.4435946736035154,0.3725889210303367,0.12103096081029664,0.43995940147230006,0.38174239576623686,0.5755712591609518,0.4859628864757957,0.37398385995933525,0.4127281446082645,0.3749561567000586,0.3157103046050677,0.2698150013426849
67,0.4712151780164775,0.43230537291468973,0.36618879134065496,0.4820134430821917,0.38814781466576664,0.4974433741433273,0.4096308579144523,0.31129162366441726,0.4382597069856215,0.3554345164120153,0.4411444745114797,0.4297375073124636,0.41190073971474217,0.381902147029353,0.31332125952911694,0.4447602319150162,0.37371777281450314,0.12158446034249508,0.44040655425091674,0.38221718796242155,0.5765421085753276,0.4862291857520519,0.3737639572355785,0.4126922579897237,0.3750546146136985,0.315369392417614,0.27135280173601467
68,0.4717485647934897,0.432535289461111,0.36667713805375757,0.48197410331028,0.3883848007395637,0.4980680474860702,0.4102228250580972,0.31135465217451813,0.4393519865521014,0.3554892272263205,0.44217333043425616,0.4301695507845554,0.412703945444075,0.3824214012690729,0.3138468755909241,0.44592928039495683,0.3748132845993992,0.12212163402817093,0.4408323028358304,0.38263256091581116,0.5774713668988646,0.4864223709199457,0.373512887907906,0.4126314279272219,0.3750618531233253,0.31499753112224416,0.2728466416536347
69,0.4722095245137378,0.43275073477598763,0.36720062480625343,0.481910172339778,0.38863112886307616,0.49871798173890103,0.41076505860949514,0.311393817454521,0.44043854748474576,0.35548471181530006,0.44316358235138986,0.43055370419031763,0.41350792457821567,0.3829181043780961,0.3143355647823644,0.4471091266103507,0.37588629239926385,0.1226401318420245,0.441226226308052,0.3830060125438338,0.5783682070224389,0.48671612430330197,0.3732738673068031,0.41255816671948387,0.3750905322485251,0.31462125041923744,0.27429313781197306
70,0.4726972504039177,0.4329495213180236,0.3677373247367502,0.4818724787791557,0.38890009901957484,0.49936280534434907,0.4113436207191117,0.31148671753828155,0.4415242867841563,0.3553958225274257,0.44412686789819567,0.4308974717619521,0.4143201989391959,0.3834102682618436,0.31479687369340636,0.4483224538025556,0.37695699287840073,0.12313859883155791,0.44158715278864913,0.3833646780486441,0.5792297570111969,0.48706936046583627,0.37308749750740844,0.41249584231893927,0.37513561486574154,0.3143948615779065,0.27569184758628945
71,0.473232268164702,0.43318882566855077,0.36832136535053367,0.4818643526809627,0.3891545534306928,0.5000738061089786,0.41192519015549145,0.3116055857479491,0.4426251228853923,0.35550139201200964,0.44503327256959413,0.4312313725058825,0.41513967935406043,0.3838990559999042,0.3152251520025441,0.4495543085731705,0.3780286297083199,0.12362578703769293,0.4418761278991616,0.3836965360531179,0.5801062505832082,0.48730488964191326,0.37286161136496154,0.4123993069262599,0.375055887789655,0.3140411035729103,0.27705997789424336
72,0.4737342058355881,0.43343615185153783,0.3689540619404042,0.48189995483543113,0.38943743159820204,0.5007741167040349,0.4125230220628924,0.31180102655076325,0.4437400028137826,0.3555258872413201,0.44589286668813766,0.43154815315396844,0.4159760695790918,0.38439073278028785,0.31561899991347625,0.45077645395781024,0.3791093439439218,0.12411407942495159,0.44211423527770727,0.3840487687112618,0.5809745061923736,0.4876019165812421,0.3726857386856023,0.41231806356390305,0.37498066995029256,0.31377724078378266,0.2783845020789925
73,0.47423215620103715,0.4336729616133151,0.36966580445471203,0.48195527178223,0.3896595819129727,0.5014961933705818,0.41306478339595726,0.31198444783271295,0.44486031100538215,0.35547377270562686,0.44670507042553254,0.4318426330356891,0.41683245463147134,0.384893317785928,0.3160087481548672,0.4519966363111228,0.3801935155774037,0.12458942412675658,0.44232592226793954,0.3844029368982336,0.5818380956432131,0.487944800341185,0.37256556047649864,0.4122508941189669,0.37495316400314477,0.3136609036586485,0.2796834163130415
74,0.47476165777505713,0.4339031597908636,0.37037506781529006,0.4820440649038383,0.3899780136526169,0.5022751819343695,0.4137143735551653,0.31226578172081193,0.4459845959798573,0.35550646605443725,0.4474640008791763,0.432101447006298,0.4176770962888113,0.3853992179850463,0.3163969021045438,0.4531830848817568,0.38128257704058305,0.1250590396837716,0.44250415829203305,0.38470737063788624,0.5826917375917275,0.4881766047741483,0.3724108286320693,0.41216654663810326,0.37485424311309157,0.31335151515251464,0.2809489953127311
75,0.4752918044667817,0.4341266687042612,0.37112577667915325,0.4821599595145775,0.39025794362542404,0.5030843348823665,0.41433334786347287,0.3125844667228525,0.44708476480488585,0.3554744860252093,0.44817708591807787,0.4323384780275909,0.4185175508676183,0.38589245499666935,0.3167624012044981,0.4543279156966406,0.382365040530264,0.12552952699046455,0.44265159132249976,0.3850021816379795,0.5835345781924908,0.4884016050716363,0.37231495361450934,0.4121055437341953,0.3747868959095353,0.31306380614197477,0.28217392007339054
76,0.47584329970576256,0.4343551247075146,0.37192173058556904,0.4823318908392325,0.390591816774295,0.5039647996978474,0.41499845143464126,0.31293421442122543,0.4481723746209516,0.35545445536964637,0.44885867344074026,0.43257874518363804,0.4193961930760293,0.3863831222393936,0.3171311310466248,0.4554455745103314,0.38344077285583145,0.12599219279774368,0.4427415818343009,0.38527894867793766,0.5843899273737891,0.4886261320838779,0.37222008283577096,0.4120198778593209,0.37471817665352647,0.31273357234794846,0.28338151939592815
77,0.4764354132182411,0.4345969649288315,0.3727845301583721,0.4825369633768199,0.390961014788443,0.5049297444732809,0.4157107603652933,0.3133500048166079,0.44924556372647645,0.35543515728480657,0.44952663480788574,0.4328203768864944,0.4203218163630669,0.3868785071334449,0.3175077616490745,0.4565588077182532,0.3845146578183479,0.12644895991097052,0.44278689261586746,0.3855516612783374,0.5852708212212484,0.4888607641737646,0.37216352952141624,0.4119359822318172,0.3746773641205906,0.31241757130161874,0.28455766719166165
78,0.4770669066576412,0.4348577296130612,0.37371797238179655,0.4828061780933145,0.3913733159353219,0.5060224287771865,0.4164924452808143,0.3138105000886925,0.4503070704711059,0.3554395545759904,0.4502039572866932,0.4330742344768566,0.4212860464247344,0.38738175859634805,0.31789007769317146,0.45767874111393486,0.38559719961469685,0.12691472885282432,0.4427914627097577,0.38583116036159015,0.5861975996858506,0.4891150056322694,0.3721485602242651,0.4118517747671247,0.37467269975798867,0.3121164999696954,0.2856983590153013
79,0.4777436108103738,0.43514090583784243,0.37473359353877805,0.4830997028245665,0.3918058331982115,0.5072287969423419,0.41728732299976506,0.3143149227752838,0.45135882886376405,0.3554655719427901,0.4508612636795486,0.43334278087790407,0.4222157214936316,0.3878671003531981,0.31825185953442486,0.4587664378228139,0.3866730129095857,0.12737188439536687,0.4427728564331543,0.3861121959941406,0.5871775686052596,0.48936138650046174,0.37213630587795127,0.4117307848818651,0.37462789075029007,0.3118079306071207,0.28681984614299644
80,0.4784523827225438,0.4354045491528927,0.3757850878132371,0.48347752788424586,0.3922354473737686,0.5084657658242049,0.41807494200995,0.3148813331021304,0.4523945414719596,0.35548563142969297,0.4514875112272596,0.4336147377736768,0.42322962248696644,0.38832126555673957,0.31860324825751557,0.4598082008202684,0.387747488661887,0.12783749541605846,0.4427431608340077,0.3863829585996588,0.588188370473828,0.48963835632014224,0.3720856277863775,0.4115839080895892,0.3745304260647639,0.3115047371444885,0.28791268914604523
81,0.47894106307241147,0.43565969644610963,0.376790888977524,0.48387999248447155,0.39269426850616607,0.5097121083155255,0.41888228071338524,0.3154556747716337,0.4534000135929496,0.3554460577858676,0.4520698231690324,0.43388712469782104,0.4240804828866402,0.38876386100048393,0.3189666070034518,0.4608059765036467,0.3888029107612192,0.12830225025318515,0.44269983394135565,0.38662324994854175,0.5892308063100327,0.48991383373654895,0.37203370488986354,0.41144648670119277,0.37448283546236966,0.3111877827668988,0.2889776925082278
82,0.4795414142591332,0.4359143682668126,0.3776221780551396,0.48429279226176025,0.3931675443656062,0.5109718473673597,0.4197287659323788,0.31605677308745866,0.45431716804156963,0.3554443763206156,0.45262111225681556,0.43418291048156005,0.4246931527453751,0.3891685093057667,0.3193237469224188,0.46170070329218516,0.38976743207963493,0.12876358734105567,0.44264828327599004,0.38683783994957416,0.5903221435882456,0.49005220602449634,0.3719250284714122,0.4113143207735259,0.37442102382074693,0.3107900869702774,0.2900137873539668
83,0.4802723495478537,0.4361558349664914,0.37855379566834224,0.4846890050215942,0.39364054642374185,0.5122024253495034,0.42052891582700047,0.3165199954436521,0.45519741891592264,0.3553704416894566,0.45314883381539617,0.4344959689187578,0.42517628222955955,0.3895636108485939,0.31968245806915674,0.4625372652243115,0.39067341149681095,0.1292307725856313,0.44258853171951923,0.38704627285331455,0.5914461122470811,0.49018262757421965,0.37188401089843176,0.41120416571193763,0.37442534170778985,0.31041844527895934,0.2910569823781699
84,0.4811287216521021,0.4364230421730166,0.3794887722810721,0.4851267737778574,0.3941897737005944,0.5135304474379817,0.42141849351910915,0.3170724230508688,0.456090934748374,0.35532502000021876,0.4536582435748461,0.4348477656770414,0.42564296204509344,0.38996487160650833,0.3200544224796193,0.4633805025232078,0.3915597481591397,0.12969809025700083,0.44252764129851674,0.3872526309269986,0.5926068837876831,0.4903067012269601,0.37186925480410704,0.41112317326898945,0.3744537724763487,0.31004306026998685,0.2920896233291478
85,0.48203910767518277,0.436692474513388,0.3804823261580336,0.4855600248020203,0.39468722126075567,0.514878798204825,0.4222460687614162,0.31760062024982205,0.4569849737390417,0.3553702706515689,0.4541481088675731,0.4351950191204191,0.426137911413807,0.3903715443128687,0.3204336993417378,0.4642208885947155,0.39243411750345963,0.13017464927383715,0.44243271747153684,0.3874304450124671,0.5937914659218697,0.4903948599947894,0.37187838309783744,0.41104098189242977,0.37444772379880215,0.3096389638579282,0.2931052366184265
86,0.4829929739534111,0.43696894763946625,0.38145327607454155,0.48602972659973037,0.395249908180049,0.5162870139710414,0.4230958225013388,0.31820685065051874,0.4578831432078408,0.35536332713252416,0.4546172029286171,0.43553816495611647,0.42665009651180025,0.39078428644135493,0.32082365748085034,0.4650642274527179,0.3932832193234426,0.13064622722738642,0.4423119525135593,0.38758093456646703,0.5949802778425711,0.4904671088845162,0.37181138001884767,0.41097160035186686,0.3744478250402958,0.3092243809934173,0.29412290469285063
87,0.4839546977967375,0.4372633651240511,0.38247930183767476,0.48645508372560614,0.3957072398014564,0.517724483413197,0.42387602414231307,0.3187339126354457,0.4587868913117151,0.3553138502656951,0.4550722295915524,0.43586893654153347,0.42718774528193665,0.39118185925477583,0.32119646393557594,0.4658735177105412,0.39411258239393593,0.131119779292014,0.4421718874636684,0.3877291966936714,0.5961842984333363,0.4905303681046266,0.37169221382195755,0.41088029157253364,0.3743833534358886,0.30878613855172643,0.2951251615785808
88,0.48492332447769787,0.43757954103371166,0.38344060390068974,0.4869286208075758,0.39625064132765236,0.519203789324754,0.42466061514496434,0.31938212783043746,0.45968627900586706,0.3552404338514491,0.45550988975811024,0.4361923203753531,0.427745668359085,0.3915630183683327,0.32154495176025233,0.4666599064074284,0.3949183012523929,0.1315956717557495,0.4420102248014905,0.38784844470088004,0.5973987619397568,0.49059727379922324,0.37154979860943727,0.4107544990454476,0.37430003229355313,0.30832613516758545,0.29611340862967617
89,0.48581989473824516,0.43786987926297843,0.3846351521154128,0.4872897331940546,0.396525842621125,0.5206721595567381,0.42535743467074827,0.31979956035787666,0.46058836420072685,0.3551150067846931,0.45592452400733824,0.43651274893109865,0.4283130125575674,0.39194568064044577,0.32192274346260613,0.46743545428374705,0.3956976232485705,0.13206141562612048,0.4418313140840772,0.3879296277683238,0.5985564065685312,0.4906939442457108,0.37145545786547474,0.41065527521533435,0.374280993166737,0.3078894198573909,0.29709328666207413
90,0.48685042164476894,0.43822183416074667,0.385610628316127,0.4877760560566486,0.3970168657747561,0.5223648557279501,0.42624214741088834,0.32053300786128375,0.46145756215732925,0.35504448751183365,0.4563052305130661,0.43683796614820714,0.4288882479819677,0.39229860142863077,0.3223061683983909,0.4680403763593948,0.396451502096785,0.13252882561570403,0.44163111329884663,0.3879888351811451,0.599972492880643,0.4908110894467983,0.37135546624291604,0.4105584460781025,0.3742435616771788,0.3074302746136883,0.2980787343232454
91,0.4878357228444177,0.43855487761122697,0.38662586087449735,0.4881834702163421,0.3974673975175482,0.5240451924142819,0.4270132768503849,0.3212162271764336,0.46229362503801996,0.3549767720613455,0.45665142222363764,0.4371553654742247,0.4294799162762745,0.39263729290751836,0.3226847524745047,0.4685679846436194,0.3971655486365337,0.13299725806059465,0.441423925144538,0.3880120565708013,0.601799084646559,0.4909648060020989,0.37127095103418634,0.41048190333144724,0.37422152810863063,0.30697964254713683,0.29905126807493126
92,0.48882176914102127,0.4389081313712849,0.3876038366000561,0.48861900184444007,0.39794996662564003,0.5257725844063047,0.42775234664281886,0.32185951517409817,0.4631190872370493,0.35495851625451164,0.4569621860290226,0.4374730157026643,0.4300689647524853,0.39297266799366115,0.32305592087042534,0.469108092739557,0.3978546170629884,0.13346364437185854,0.4412087889807166,0.38801562583129007,0.6036644006551811,0.49113500580594377,0.371190286135453,0.41041255944874727,0.37423756975079403,0.3065196429790417,0.3000000384643352
93,0.4898246919312271,0.4393006063822409,0.38846337395305064,0.4890919168673356,0.39848341211253513,0.5276046298567035,0.42840987763567856,0.32273839627323897,0.4639183732658658,0.3550327920746842,0.45725097207042315,0.43770059106149656,0.4306695106802093,0.39332411230430403,0.32342616623670434,0.4696981713692379,0.3985251625559022,0.13392458954048778,0.4409935404800216,0.38799706449922733,0.6053031580902541,0.49132285721170305,0.37108821224578864,0.41034433869752823,0.3742297689481255,0.30604223331108776,0.3009301203335929
94,0.4907450481939355,0.43967525914666994,0.38945302623817324,0.4895271951121066,0.3989554101076199,0.5293734841428758,0.42901774128860926,0.3231963358490846,0.4646798519725941,0.35504419745547144,0.4575165645720556,0.43773499425649043,0.4312777796027066,0.39369006462900374,0.3238033599684838,0.47031642228354603,0.3991708447173256,0.13439229152094453,0.44077851682612923,0.38796260784983316,0.6066680912694035,0.49155080102716375,0.3710536829019074,0.41032316359429855,0.374352747468385,0.30561635738536336,0.3018549124574416
95,0.4915982137746582,0.4399668186168045,0.3906519014615614,0.48989370249581793,0.399402521292983,0.5310068161079775,0.42963989659448926,0.3234034178859442,0.46541205081632664,0.35499831250214947,0.45778240554847854,0.4377039262376861,0.4318860664487962,0.3940500567599192,0.32415586433487137,0.47094513387133335,0.3998001175787902,0.134854934409291,0.4405685124011375,0.3879481356689246,0.6078214217367082,0.4918093152359586,0.37104735074248574,0.4103329271316806,0.37471439833384507,0.3052659563593465,0.30277888833774025
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
